assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
39,4,20,35,,4.2,0.9,18,,14,RW,5.2,25,PIT,/players/b/bathgan01.html,0,55,2,-11,Andy Bathgate,6.8,1968,59,0,74,293
21,2,22,31,,2.9,1.2,15,,2,LW,4.1,19,PIT,/players/m/mcdonab01.html,0,38,6,-4,Ab McDonald,11.9,1968,43,1,74,185
25,3,14,35,,2.5,0.7,12,,4,RW,3.2,21,PIT,/players/s/schinke01.html,0,19,2,-10,Ken Schinkel,7.6,1968,39,0,57,185
21,2,16,32,,2.5,0.8,11,,3,C,3.3,18,PIT,/players/s/stratar01.html,0,16,5,-6,Art Stratton,15.2,1968,37,0,58,105
22,0,15,33,,2.7,0.6,12,,5,C,3.4,17,PIT,/players/i/ingarea01.html,0,12,2,-7,Earl Ingarfield,13.6,1968,37,1,50,110
28,2,6,34,,0.7,0.4,6,,2,LW,1.1,26,PIT,/players/f/fonteva01.html,0,0,0,-23,Val Fonteyne,5.3,1968,34,0,69,114
15,3,18,30,,1.9,0.7,15,,6,C,2.6,9,PIT,/players/u/ubriage01.html,0,16,3,-13,Gene Ubriaco,15.1,1968,33,0,65,119
27,2,6,32,,2.5,3.9,5,,5,D,6.4,22,PIT,/players/p/priceno01.html,0,48,1,-7,Noel Price,3.2,1968,33,0,70,187
21,1,11,26,,1.1,1.1,6,,9,RW,2.2,12,PIT,/players/a/andrepa01.html,0,2,5,-2,Paul Andrea,12.0,1968,32,0,65,92
12,3,16,34,,0.9,0.8,15,,2,LW,1.6,10,PIT,/players/d/deabi01.html,0,6,1,-15,Billy Dea,11.7,1968,28,0,73,137
12,1,14,27,,0.6,1.1,14,,2,LW,1.8,10,PIT,/players/m/mccreke01.html,0,44,0,-3,Keith McCreary,10.5,1968,26,0,70,133
13,1,9,35,,1.7,3.5,5,,1,D,5.2,12,PIT,/players/b/boivile01.html,0,74,4,-15,Leo Boivin,5.5,1968,22,0,73,163
12,0,7,26,,0.3,0.6,6,,1,C,0.9,11,PIT,/players/d/dillabo01.html,0,18,1,-7,Bob Dillabough,10.0,1968,19,0,47,70
12,1,5,28,,0.9,0.5,4,,2,C,1.4,10,PIT,/players/r/rivarbo01.html,0,4,1,0,Bob Rivard,8.1,1968,17,0,27,62
13,0,3,25,,0.6,3.3,2,,5,D,3.8,8,PIT,/players/s/speerbi01.html,0,44,1,-14,Bill Speer,3.0,1968,16,0,68,101
8,1,7,30,,1.2,2.6,6,,1,D,3.8,7,PIT,/players/k/konikge01.html,0,26,1,-9,George Konik,14.0,1968,15,0,52,50
10,0,2,32,,0.0,4.2,2,,0,D,4.2,10,PIT,/players/m/macneal01.html,0,58,0,-6,Al MacNeil,2.6,1968,12,0,74,76
7,1,4,30,,0.8,0.3,2,,1,RW,1.1,6,PIT,/players/h/hickswa01.html,0,2,2,2,Wayne Hicks,15.4,1968,11,0,15,26
2,0,0,29,,-0.4,1.4,0,,1,D,1.0,1,PIT,/players/m/mattidi01.html,0,18,0,-9,Dick Mattiussi,0.0,1968,2,0,32,31
2,0,0,27,,-0.4,1.9,0,,0,D,1.5,2,PIT,/players/m/mccaldu01.html,0,36,0,-2,Dunc McCallum,0.0,1968,2,0,32,34
1,0,0,29,,0.0,0.0,0,,0,LW,0.0,1,PIT,/players/p/pearsme01.html,0,0,0,-1,Mel Pearson,0.0,1968,1,0,2,2
0,0,0,35,,0.0,0.0,0,,0,G,3.3,0,PIT,/players/b/basseha01.html,0,8,0,0,Hank Bassen,,1968,0,0,25,0
0,0,0,33,,0.0,0.0,0,,0,G,7.9,0,PIT,/players/b/binklle01.html,0,0,0,0,Les Binkley,,1968,0,0,54,0
0,0,0,28,,-0.1,0.4,0,,0,D,0.3,0,PIT,/players/l/lanyote01.html,0,4,0,1,Ted Lanyon,0.0,1968,0,0,5,1
